D001|投资银行部|230395.17|R001226|2025-03-29|72.45|55527.36
D001|投资银行部|230395.17|R001014|2025-03-31|1766.66|57294.02
D001|投资银行部|230395.17|R001231|2025-03-31|170.63|57464.65
D001|投资银行部|230395.17|R002474|2025-04-01|3129.65|60594.3
D001|投资银行部|230395.17|R001712|2025-04-02|163.54|60757.84
D001|投资银行部|230395.17|R000723|2025-04-03|1514.05|62271.89
D001|投资银行部|230395.17|R001471|2025-04-04|1922.08|64193.97
D001|投资银行部|230395.17|R001325|2025-04-05|2426.79|66620.76
D001|投资银行部|230395.17|R001047|2025-04-08|196.13|66816.89
D001|投资银行部|230395.17|R003143|2025-04-08|500.81|67317.7
D001|投资银行部|230395.17|R000881|2025-04-10|1592.12|68909.82
D001|投资银行部|230395.17|R000899|2025-04-10|422.09|69331.91
D001|投资银行部|230395.17|R001719|2025-04-11|1029.16|70361.07
D001|投资银行部|230395.17|R004072|2025-04-11|1275.0|71636.07
D001|投资银行部|230395.17|R000029|2025-04-13|745.16|72381.23
D001|投资银行部|230395.17|R000250|2025-04-13|2725.19|75106.42
D001|投资银行部|230395.17|R001293|2025-04-14|170.95|75277.37
D001|投资银行部|230395.17|R000403|2025-04-15|69.31|75346.68
D001|投资银行部|230395.17|R000424|2025-04-16|370.44|75717.12
D001|投资银行部|230395.17|R001944|2025-04-16|942.26|76659.38
D001|投资银行部|230395.17|R004057|2025-04-16|566.87|77226.25
D001|投资银行部|230395.17|R000287|2025-04-17|236.98|77463.23
D001|投资银行部|230395.17|R002164|2025-04-17|475.44|77938.67
D001|投资银行部|230395.17|R001138|2025-04-18|183.51|78122.18
D001|投资银行部|230395.17|R002504|2025-04-18|247.49|78369.67
D001|投资银行部|230395.17|R003150|2025-04-20|478.55|78848.22
D001|投资银行部|230395.17|R003914|2025-04-20|123.1|78971.32
D001|投资银行部|230395.17|R001746|2025-04-22|2058.04|81029.36
D001|投资银行部|230395.17|R001893|2025-04-22|350.49|81379.85
D001|投资银行部|230395.17|R000610|2025-04-23|152.81|81532.66
D001|投资银行部|230395.17|R001389|2025-04-23|1049.18|82581.84
D001|投资银行部|230395.17|R003267|2025-04-23|2698.46|85280.3
D001|投资银行部|230395.17|R000766|2025-04-25|259.95|85540.25
D001|投资银行部|230395.17|R003498|2025-04-25|3170.26|88710.51
D001|投资银行部|230395.17|R000297|2025-04-26|3173.9|91884.41
D001|投资银行部|230395.17|R000683|2025-04-26|555.09|92439.5
D001|投资银行部|230395.17|R001481|2025-04-26|2196.38|94635.88
D001|投资银行部|230395.17|R003231|2025-04-26|213.43|94849.31
D001|投资银行部|230395.17|R000466|2025-04-27|1811.23|96660.54
D001|投资银行部|230395.17|R001209|2025-04-27|467.14|97127.68
D001|投资银行部|230395.17|R001509|2025-04-27|380.16|97507.84
D001|投资银行部|230395.17|R001426|2025-04-28|300.29|97808.13
D001|投资银行部|230395.17|R003214|2025-05-01|1022.23|98830.36
D001|投资银行部|230395.17|R001799|2025-05-02|1600.11|100430.47
D001|投资银行部|230395.17|R003474|2025-05-03|277.89|100708.36
D001|投资银行部|230395.17|R001175|2025-05-05|52.12|100760.48
D001|投资银行部|230395.17|R002713|2025-05-06|262.82|101023.3
D001|投资银行部|230395.17|R003065|2025-05-06|201.51|101224.81
D001|投资银行部|230395.17|R000684|2025-05-07|107.0|101331.81
D001|投资银行部|230395.17|R002144|2025-05-07|1900.78|103232.59
D001|投资银行部|230395.17|R004006|2025-05-07|393.3|103625.89
D001|投资银行部|230395.17|R002526|2025-05-08|102.99|103728.88
D001|投资银行部|230395.17|R003512|2025-05-09|479.14|104208.02
D001|投资银行部|230395.17|R002012|2025-05-10|1610.93|105818.95
D001|投资银行部|230395.17|R000453|2025-05-11|2780.46|108599.41
D001|投资银行部|230395.17|R001793|2025-05-11|343.42|108942.83
D001|投资银行部|230395.17|R001392|2025-05-12|262.23|109205.06
D001|投资银行部|230395.17|R003291|2025-05-12|1459.4|110664.46
D001|投资银行部|230395.17|R000215|2025-05-13|424.46|111088.92
D001|投资银行部|230395.17|R002554|2025-05-13|1523.5|112612.42
D001|投资银行部|230395.17|R003576|2025-05-13|2476.77|115089.19
D001|投资银行部|230395.17|R001399|2025-05-15|2145.07|117234.26
D001|投资银行部|230395.17|R002121|2025-05-15|55.64|117289.9
D001|投资银行部|230395.17|R003701|2025-05-15|202.83|117492.73
D001|投资银行部|230395.17|R002319|2025-05-16|276.75|117769.48
D001|投资银行部|230395.17|R001507|2025-05-17|2321.02|120090.5
D001|投资银行部|230395.17|R003514|2025-05-17|2101.46|122191.96
D001|投资银行部|230395.17|R000319|2025-05-19|851.71|123043.67
D001|投资银行部|230395.17|R001594|2025-05-19|928.61|123972.28
D001|投资银行部|230395.17|R001347|2025-05-20|294.06|124266.34
D001|投资银行部|230395.17|R001258|2025-05-21|125.34|124391.68
D001|投资银行部|230395.17|R003171|2025-05-21|310.1|124701.78
D001|投资银行部|230395.17|R001662|2025-05-22|77.3|124779.08
D001|投资银行部|230395.17|R002202|2025-05-24|410.09|125189.17
D001|投资银行部|230395.17|R002318|2025-05-27|188.5|125377.67
D001|投资银行部|230395.17|R003203|2025-05-27|106.69|125484.36
D001|投资银行部|230395.17|R004053|2025-05-30|757.31|126241.67
D001|投资银行部|230395.17|R000413|2025-05-31|48.35|126290.02
D001|投资银行部|230395.17|R001868|2025-06-01|774.62|127064.64
D001|投资银行部|230395.17|R003904|2025-06-01|111.87|127176.51
D001|投资银行部|230395.17|R000554|2025-06-02|612.33|127788.84
D001|投资银行部|230395.17|R001109|2025-06-02|536.89|128325.73
D001|投资银行部|230395.17|R000707|2025-06-03|262.81|128588.54
D001|投资银行部|230395.17|R003244|2025-06-03|376.47|128965.01
D001|投资银行部|230395.17|R000845|2025-06-05|131.07|129096.08
D001|投资银行部|230395.17|R001380|2025-06-05|757.03|129853.11
D001|投资银行部|230395.17|R001864|2025-06-05|752.47|130605.58
D001|投资银行部|230395.17|R003370|2025-06-05|272.85|130878.43
D001|投资银行部|230395.17|R003662|2025-06-05|1171.63|132050.06
D001|投资银行部|230395.17|R002088|2025-06-07|609.02|132659.08
D001|投资银行部|230395.17|R001929|2025-06-09|2468.73|135127.81
D001|投资银行部|230395.17|R002712|2025-06-09|184.53|135312.34
D001|投资银行部|230395.17|R004160|2025-06-09|216.69|135529.03
D001|投资银行部|230395.17|R000449|2025-06-10|1659.11|137188.14
D001|投资银行部|230395.17|R002259|2025-06-10|670.57|137858.71
D001|投资银行部|230395.17|R000194|2025-06-11|3133.28|140991.99
D001|投资银行部|230395.17|R000918|2025-06-12|260.75|141252.74
D001|投资银行部|230395.17|R003601|2025-06-12|469.63|141722.37
D001|投资银行部|230395.17|R002026|2025-06-13|663.2|142385.57
D001|投资银行部|230395.17|R004112|2025-06-13|282.13|142667.7
D001|投资银行部|230395.17|R003550|2025-06-14|184.92|142852.62
D001|投资银行部|230395.17|R002709|2025-06-15|712.1|143564.72
D001|投资银行部|230395.17|R003772|2025-06-15|60.81|143625.53
D001|投资银行部|230395.17|R001692|2025-06-16|211.31|143836.84
D001|投资银行部|230395.17|R001993|2025-06-16|237.52|144074.36
D001|投资银行部|230395.17|R003107|2025-06-16|2811.28|146885.64
D001|投资银行部|230395.17|R003128|2025-06-16|540.58|147426.22
D001|投资银行部|230395.17|R001032|2025-06-17|198.15|147624.37
D001|投资银行部|230395.17|R003794|2025-06-17|273.94|147898.31
D001|投资银行部|230395.17|R001581|2025-06-19|237.66|148135.97
D001|投资银行部|230395.17|R002216|2025-06-20|328.07|148464.04
D001|投资银行部|230395.17|R002564|2025-06-20|3113.74|151577.78
D001|投资银行部|230395.17|R001256|2025-06-22|652.56|152230.34
D001|投资银行部|230395.17|R004091|2025-06-22|1545.71|153776.05
D001|投资银行部|230395.17|R001473|2025-06-23|120.14|153896.19
D001|投资银行部|230395.17|R000101|2025-06-25|175.24|154071.43
D001|投资银行部|230395.17|R001873|2025-06-28|2815.68|156887.11
D001|投资银行部|230395.17|R003510|2025-06-28|357.95|157245.06
D001|投资银行部|230395.17|R000628|2025-07-01|201.05|157446.11
D001|投资银行部|230395.17|R003209|2025-07-01|576.16|158022.27
D001|投资银行部|230395.17|R000258|2025-07-02|820.33|158842.6
D001|投资银行部|230395.17|R000989|2025-07-04|486.37|159328.97
D001|投资银行部|230395.17|R001592|2025-07-04|248.47|159577.44
D001|投资银行部|230395.17|R000879|2025-07-06|246.06|159823.5
D001|投资银行部|230395.17|R000735|2025-07-07|970.87|160794.37
D001|投资银行部|230395.17|R003197|2025-07-07|102.78|160897.15
D001|投资银行部|230395.17|R000576|2025-07-09|670.92|161568.07
D001|投资银行部|230395.17|R002150|2025-07-11|330.49|161898.56
D001|投资银行部|230395.17|R002215|2025-07-11|284.68|162183.24
D001|投资银行部|230395.17|R003261|2025-07-11|525.11|162708.35
D001|投资银行部|230395.17|R002907|2025-07-12|211.61|162919.96
D001|投资银行部|230395.17|R004078|2025-07-13|1239.05|164159.01
D001|投资银行部|230395.17|R001565|2025-07-16|168.12|164327.13
D001|投资银行部|230395.17|R003577|2025-07-16|333.15|164660.28
D001|投资银行部|230395.17|R000387|2025-07-17|114.65|164774.93
D001|投资银行部|230395.17|R001659|2025-07-19|137.85|164912.78
D001|投资银行部|230395.17|R004198|2025-07-20|175.98|165088.76
D001|投资银行部|230395.17|R002973|2025-07-21|96.94|165185.7
D001|投资银行部|230395.17|R003029|2025-07-21|1237.68|166423.38
D001|投资银行部|230395.17|R003158|2025-07-21|192.18|166615.56
D001|投资银行部|230395.17|R002763|2025-07-22|248.34|166863.9
D001|投资银行部|230395.17|R000200|2025-07-24|942.44|167806.34
D001|投资银行部|230395.17|R000477|2025-07-24|59.41|167865.75
D001|投资银行部|230395.17|R002647|2025-07-24|407.47|168273.22
D001|投资银行部|230395.17|R001275|2025-07-25|1214.73|169487.95
D001|投资银行部|230395.17|R002179|2025-07-25|485.7|169973.65
D001|投资银行部|230395.17|R002416|2025-07-26|1167.74|171141.39
D001|投资银行部|230395.17|R001930|2025-07-27|2402.56|173543.95
D001|投资银行部|230395.17|R002125|2025-07-28|50.65|173594.6
D001|投资银行部|230395.17|R000350|2025-07-29|108.64|173703.24
D001|投资银行部|230395.17|R003989|2025-07-29|2633.93|176337.17
D001|投资银行部|230395.17|R001302|2025-07-30|328.91|176666.08
D001|投资银行部|230395.17|R000121|2025-08-01|217.8|176883.88
D001|投资银行部|230395.17|R001915|2025-08-01|221.68|177105.56
D001|投资银行部|230395.17|R002859|2025-08-03|228.69|177334.25
D001|投资银行部|230395.17|R003942|2025-08-03|386.57|177720.82
D001|投资银行部|230395.17|R001973|2025-08-04|165.44|177886.26
D001|投资银行部|230395.17|R002575|2025-08-04|255.02|178141.28
D001|投资银行部|230395.17|R003862|2025-08-04|363.61|178504.89
D001|投资银行部|230395.17|R001310|2025-08-05|3036.45|181541.34
D001|投资银行部|230395.17|R000259|2025-08-09|174.31|181715.65
D001|投资银行部|230395.17|R000501|2025-08-09|410.3|182125.95
D001|投资银行部|230395.17|R000536|2025-08-09|563.75|182689.7
D001|投资银行部|230395.17|R003172|2025-08-09|156.3|182846.0
D001|投资银行部|230395.17|R002270|2025-08-11|334.04|183180.04
D001|投资银行部|230395.17|R000004|2025-08-12|598.83|183778.87
D001|投资银行部|230395.17|R004145|2025-08-12|282.6|184061.47
D001|投资银行部|230395.17|R000545|2025-08-14|271.25|184332.72
D001|投资银行部|230395.17|R000283|2025-08-15|2163.6|186496.32
D001|投资银行部|230395.17|R000631|2025-08-15|384.06|186880.38
D001|投资银行部|230395.17|R001734|2025-08-17|484.16|187364.54
D001|投资银行部|230395.17|R003686|2025-08-18|243.88|187608.42
D001|投资银行部|230395.17|R001239|2025-08-19|261.55|187869.97
D001|投资银行部|230395.17|R000324|2025-08-22|266.61|188136.58
D001|投资银行部|230395.17|R001485|2025-08-22|742.81|188879.39
D001|投资银行部|230395.17|R002351|2025-08-24|132.39|189011.78
D001|投资银行部|230395.17|R001271|2025-08-25|749.75|189761.53
D001|投资银行部|230395.17|R002571|2025-08-27|239.59|190001.12
D001|投资银行部|230395.17|R003682|2025-08-27|187.34|190188.46
D001|投资银行部|230395.17|R000414|2025-08-28|780.41|190968.87
D001|投资银行部|230395.17|R000979|2025-08-28|157.57|191126.44
D001|投资银行部|230395.17|R003091|2025-08-30|162.75|191289.19
D001|投资银行部|230395.17|R002263|2025-08-31|387.55|191676.74
D001|投资银行部|230395.17|R000714|2025-09-01|110.75|191787.49
D001|投资银行部|230395.17|R002049|2025-09-01|75.41|191862.9
D001|投资银行部|230395.17|R001031|2025-09-02|96.22|191959.12
D001|投资银行部|230395.17|R001897|2025-09-02|137.94|192097.06
D001|投资银行部|230395.17|R003494|2025-09-03|352.88|192449.94
D001|投资银行部|230395.17|R000818|2025-09-04|350.14|192800.08
D001|投资银行部|230395.17|R000432|2025-09-05|145.34|192945.42
D001|投资银行部|230395.17|R000533|2025-09-05|491.34|193436.76
D001|投资银行部|230395.17|R002631|2025-09-05|92.68|193529.44
D001|投资银行部|230395.17|R003532|2025-09-05|186.7|193716.14
D001|投资银行部|230395.17|R001083|2025-09-08|207.46|193923.6
D001|投资银行部|230395.17|R001149|2025-09-08|669.14|194592.74
D001|投资银行部|230395.17|R002166|2025-09-08|1288.61|195881.35
D001|投资银行部|230395.17|R002435|2025-09-08|214.42|196095.77
D001|投资银行部|230395.17|R003074|2025-09-08|564.5|196660.27
D001|投资银行部|230395.17|R004033|2025-09-08|280.59|196940.86
D001|投资银行部|230395.17|R000862|2025-09-09|125.66|197066.52
D001|投资银行部|230395.17|R001910|2025-09-09|64.88|197131.4
D001|投资银行部|230395.17|R002010|2025-09-10|390.79|197522.19
D001|投资银行部|230395.17|R003994|2025-09-10|1578.29|199100.48
D001|投资银行部|230395.17|R000444|2025-09-11|1592.89|200693.37
D001|投资银行部|230395.17|R003936|2025-09-12|178.58|200871.95
D001|投资银行部|230395.17|R000231|2025-09-15|1382.26|202254.21
D001|投资银行部|230395.17|R003722|2025-09-15|129.27|202383.48
D001|投资银行部|230395.17|R000582|2025-09-18|1593.45|203976.93
D001|投资银行部|230395.17|R000763|2025-09-18|731.96|204708.89
D001|投资银行部|230395.17|R002393|2025-09-20|212.17|204921.06
D001|投资银行部|230395.17|R002689|2025-09-22|806.92|205727.98
D001|投资银行部|230395.17|R000682|2025-09-23|289.27|206017.25
D001|投资银行部|230395.17|R001982|2025-09-23|389.96|206407.21
D001|投资银行部|230395.17|R003361|2025-09-26|279.23|206686.44
D001|投资银行部|230395.17|R003669|2025-09-26|805.55|207491.99
D001|投资银行部|230395.17|R003848|2025-09-26|265.21|207757.2
D001|投资银行部|230395.17|R001388|2025-09-27|625.78|208382.98
D001|投资银行部|230395.17|R002246|2025-09-27|1788.73|210171.71
D001|投资银行部|230395.17|R000267|2025-09-28|2108.39|212280.1
D001|投资银行部|230395.17|R000681|2025-09-28|103.48|212383.58
D001|投资银行部|230395.17|R002162|2025-09-28|1637.64|214021.22
D001|投资银行部|230395.17|R002052|2025-09-30|361.77|214382.99
D001|投资银行部|230395.17|R003216|2025-09-30|183.7|214566.69
D001|投资银行部|230395.17|R000850|2025-10-01|121.77|214688.46
D001|投资银行部|230395.17|R002431|2025-10-02|461.44|215149.9
D001|投资银行部|230395.17|R002206|2025-10-03|218.29|215368.19
D001|投资银行部|230395.17|R002444|2025-10-03|51.49|215419.68
D001|投资银行部|230395.17|R000074|2025-10-04|1799.24|217218.92
D001|投资银行部|230395.17|R002597|2025-10-04|589.5|217808.42
D001|投资银行部|230395.17|R002490|2025-10-06|91.92|217900.34
D001|投资银行部|230395.17|R003111|2025-10-06|373.82|218274.16
D001|投资银行部|230395.17|R000126|2025-10-07|250.07|218524.23
D001|投资银行部|230395.17|R000451|2025-10-07|272.78|218797.01
D001|投资银行部|230395.17|R001280|2025-10-07|3010.18|221807.19
D001|投资银行部|230395.17|R001492|2025-10-07|976.42|222783.61
D001|投资银行部|230395.17|R002775|2025-10-08|145.87|222929.48
D001|投资银行部|230395.17|R000947|2025-10-09|536.89|223466.37
D001|投资银行部|230395.17|R002358|2025-10-10|217.55|223683.92
D001|投资银行部|230395.17|R003954|2025-10-10|581.9|224265.82
D001|投资银行部|230395.17|R001666|2025-10-12|3123.46|227389.28
D001|投资银行部|230395.17|R002964|2025-10-12|483.81|227873.09
D001|投资银行部|230395.17|R002520|2025-10-13|94.78|227967.87
D001|投资银行部|230395.17|R003525|2025-10-14|715.84|228683.71
D001|投资银行部|230395.17|R001684|2025-10-15|1217.98|229901.69
D001|投资银行部|230395.17|R003095|2025-10-15|131.87|230033.56
D001|投资银行部|230395.17|R002572|2025-10-17|71.67|230105.23
D001|投资银行部|230395.17|R004069|2025-10-20|176.45|230281.68
D001|投资银行部|230395.17|R000079|2025-10-21|226.98|230508.66
D001|投资银行部|230395.17|R001051|2025-10-21|1300.97|231809.63
D001|投资银行部|230395.17|R001465|2025-10-21|219.83|232029.46
D001|投资银行部|230395.17|R002194|2025-10-24|1216.31|233245.77
D001|投资银行部|230395.17|R000488|2025-10-25|86.22|233331.99
D001|投资银行部|230395.17|R002117|2025-10-27|215.61|233547.6
D001|投资银行部|230395.17|R000060|2025-10-29|1708.73|235256.33
D001|投资银行部|230395.17|R003112|2025-10-29|80.15|235336.48
D001|投资银行部|230395.17|R001438|2025-10-30|112.62|235449.1
D001|投资银行部|230395.17|R002248|2025-10-30|78.65|235527.75
D001|投资银行部|230395.17|R003283|2025-10-30|608.92|236136.67
D001|投资银行部|230395.17|R003567|2025-10-30|256.46|236393.13
D001|投资银行部|230395.17|R000097|2025-10-31|468.16|236861.29
D001|投资银行部|230395.17|R000409|2025-10-31|185.05|237046.34
D001|投资银行部|230395.17|R001953|2025-10-31|664.23|237710.57
D001|投资银行部|230395.17|R003804|2025-10-31|73.04|237783.61
D001|投资银行部|230395.17|R000145|2025-11-03|721.28|238504.89
D001|投资银行部|230395.17|R000434|2025-11-03|108.54|238613.43
D001|投资银行部|230395.17|R002543|2025-11-03|109.0|238722.43
D001|投资银行部|230395.17|R003524|2025-11-03|266.38|238988.81
D001|投资银行部|230395.17|R001677|2025-11-04|809.55|239798.36
D001|投资银行部|230395.17|R000851|2025-11-05|1503.67|241302.03
D001|投资银行部|230395.17|R001451|2025-11-05|161.72|241463.75
D001|投资银行部|230395.17|R001723|2025-11-05|1242.96|242706.71
D001|投资银行部|230395.17|R001735|2025-11-05|148.38|242855.09
D001|投资银行部|230395.17|R004140|2025-11-05|642.93|243498.02
D001|投资银行部|230395.17|R000078|2025-11-06|148.33|243646.35
D001|投资银行部|230395.17|R000877|2025-11-06|150.02|243796.37
D001|投资银行部|230395.17|R003763|2025-11-06|194.35|243990.72
D001|投资银行部|230395.17|R004087|2025-11-07|473.77|244464.49
D001|投资银行部|230395.17|R001037|2025-11-08|136.17|244600.66
D001|投资银行部|230395.17|R001225|2025-11-08|424.07|245024.73
D001|投资银行部|230395.17|R002975|2025-11-10|115.44|245140.17
D001|投资银行部|230395.17|R001686|2025-11-12|93.56|245233.73
D001|投资银行部|230395.17|R001378|2025-11-13|261.23|245494.96
D001|投资银行部|230395.17|R001545|2025-11-13|191.69|245686.65
D001|投资银行部|230395.17|R000625|2025-11-14|2510.23|248196.88
D001|投资银行部|230395.17|R000431|2025-11-15|225.54|248422.42
D001|投资银行部|230395.17|R001197|2025-11-15|97.57|248519.99
D001|投资银行部|230395.17|R004013|2025-11-16|230.14|248750.13
D001|投资银行部|230395.17|R003949|2025-11-17|620.93|249371.06
D001|投资银行部|230395.17|R000129|2025-11-18|402.35|249773.41
D001|投资银行部|230395.17|R003740|2025-11-18|829.56|250602.97
D001|投资银行部|230395.17|R000849|2025-11-19|585.75|251188.72
D001|投资银行部|230395.17|R001234|2025-11-19|634.52|251823.24
D001|投资银行部|230395.17|R000182|2025-11-22|157.72|251980.96
D001|投资银行部|230395.17|R001776|2025-11-23|184.52|252165.48
D001|投资银行部|230395.17|R003159|2025-11-23|253.32|252418.8
D001|投资银行部|230395.17|R003979|2025-11-23|277.47|252696.27
D001|投资银行部|230395.17|R002916|2025-11-24|255.74|252952.01
D001|投资银行部|230395.17|R003592|2025-11-26|383.37|253335.38
D001|投资银行部|230395.17|R003733|2025-11-26|2706.58|256041.96
D001|投资银行部|230395.17|R003234|2025-11-27|431.43|256473.39
D001|投资银行部|230395.17|R000887|2025-11-28|362.66|256836.05
D001|投资银行部|230395.17|R003009|2025-11-29|1026.42|257862.47
D001|投资银行部|230395.17|R003229|2025-11-29|62.83|257925.3
D001|投资银行部|230395.17|R003287|2025-11-29|242.42|258167.72
D001|投资银行部|230395.17|R003213|2025-11-30|484.29|258652.01
D001|投资银行部|230395.17|R000223|2025-12-01|244.53|258896.54
D001|投资银行部|230395.17|R000548|2025-12-01|376.73|259273.27
D001|投资银行部|230395.17|R003175|2025-12-01|612.26|259885.53
D001|投资银行部|230395.17|R003233|2025-12-02|149.47|260035.0
D001|投资银行部|230395.17|R003310|2025-12-02|1096.83|261131.83
D001|投资银行部|230395.17|R000168|2025-12-03|181.68|261313.51
D001|投资银行部|230395.17|R001381|2025-12-03|428.84|261742.35
D001|投资银行部|230395.17|R002375|2025-12-03|123.88|261866.23
D001|投资银行部|230395.17|R003297|2025-12-03|680.62|262546.85
D001|投资银行部|230395.17|R000579|2025-12-05|2128.28|264675.13
D001|投资银行部|230395.17|R002173|2025-12-05|833.18|265508.31
D001|投资银行部|230395.17|R002794|2025-12-05|295.98|265804.29
D001|投资银行部|230395.17|R002139|2025-12-06|194.2|265998.49
D001|投资银行部|230395.17|R003818|2025-12-06|411.49|266409.98
D001|投资银行部|230395.17|R001344|2025-12-07|596.35|267006.33
D001|投资银行部|230395.17|R001747|2025-12-08|2366.24|269372.57
D001|投资银行部|230395.17|R001825|2025-12-08|2509.24|271881.81
D001|投资银行部|230395.17|R002557|2025-12-08|229.97|272111.78
D001|投资银行部|230395.17|R003396|2025-12-08|299.64|272411.42
D001|投资银行部|230395.17|R003398|2025-12-08|1628.8|274040.22
D001|投资银行部|230395.17|R000949|2025-12-09|487.53|274527.75
D001|投资银行部|230395.17|R003224|2025-12-09|342.73|274870.48
D001|投资银行部|230395.17|R001700|2025-12-10|1281.51|276151.99
D001|投资银行部|230395.17|R000009|2025-12-11|545.6|276697.59
D001|投资银行部|230395.17|R000208|2025-12-11|121.56|276819.15
D001|投资银行部|230395.17|R000994|2025-12-12|2955.55|279774.7
